metric,timestamp,value,job,mode,instance,,,
static_memory_bytes,2026-05-04T06:20:39.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:20:44.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:20:49.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:20:54.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:20:59.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:04.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:09.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:14.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:19.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:24.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:29.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:34.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:39.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:44.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:49.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:54.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:21:59.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:04.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:09.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:14.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:19.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:24.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:29.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:34.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:39.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:44.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:49.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:54.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:22:59.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:04.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:09.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:14.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:19.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:24.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:29.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:34.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:39.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:44.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:49.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:54.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:23:59.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:04.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:09.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:14.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:19.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:24.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:29.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:34.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:39.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:44.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:49.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:54.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
static_memory_bytes,2026-05-04T06:24:59.354000+00:00,338923520,load-forecast-static,,static-service:8000,,,
