step,datetime,actual_mw,static_prediction,dynamic_prediction,inline_prediction,static_rolling_mae,dynamic_rolling_mae,inline_rolling_mae,static_error,dynamic_error,inline_error,dynamic_retrain_count,dynamic_drift_active,inline_retrain_count,inline_drift_active,inline_retraining_in_progress
1166,2019-02-18 14:00:00,29924.291,28700.27159,33108.98891,33025.31314,2090.770083125,1091.4907577083334,1051.3030631249994,1224.0194100000008,3184.697909999999,3101.0221399999973,1,False,1,False,False
1167,2019-02-18 15:00:00,30333.956,28726.461199999998,32753.11894,32837.48768,2100.5775175,1096.2104091666668,1057.5410229166662,1607.4948000000004,2419.162940000002,2503.53168,1,False,1,False,False
1168,2019-02-18 16:00:00,31511.693,28914.07322,31715.00398,31772.42454,2149.7834037499997,1104.620469375,1061.371369166666,2597.619780000001,203.31098000000202,260.7315400000007,1,False,1,False,False
1169,2019-02-18 17:00:00,33325.213,29053.27056,30049.96002,29837.06067,2215.7098747916666,1127.0055950000003,1063.6596912499995,4271.9424400000025,3275.2529800000048,3488.1523300000044,1,False,1,False,False
1170,2019-02-18 18:00:00,34981.33,29221.9661,28694.97618,28740.41439,2280.478313125,1173.317630625,1107.7629249999993,5759.3639,6286.35382,6240.91561,1,False,1,False,False
1171,2019-02-18 19:00:00,34908.236,29273.40568,28163.86837,28207.96356,2339.910587083333,1204.58229625,1144.445916666666,5634.830319999997,6744.367629999997,6700.272439999997,1,False,1,False,False
1172,2019-02-18 20:00:00,34311.322,29106.35837,27975.86659,28113.814980000003,2391.537444375,1220.4638372916668,1158.6877674999996,5204.963629999998,6335.455409999999,6197.507019999997,1,False,1,False,False
1173,2019-02-18 21:00:00,33054.328,29055.50008,27984.10031,28168.60282,2428.4905754166666,1212.9129641666668,1145.6704068749996,3998.8279199999997,5070.22769,4885.725180000001,1,False,1,False,False
1174,2019-02-18 22:00:00,31266.925000000003,29047.46508,28394.0883,28474.42062,2444.202202916667,1197.7234122916668,1132.013332083333,2219.459920000001,2872.8367000000035,2792.504380000002,1,False,1,False,False
1175,2019-02-18 23:00:00,29729.501,28957.70717,30262.05809,30524.87672,2446.643086666667,1159.46393625,1092.1526862499995,771.7938299999987,532.5570899999984,795.37572,1,False,1,False,False
1176,2019-02-19 00:00:00,28731.47,26697.45506,34710.79751,34919.79961,2448.71167,1113.538131666667,1045.936513958333,2034.014940000001,5979.3275099999955,6188.329610000001,1,False,1,False,False
1177,2019-02-19 01:00:00,28370.804,26682.54752,34957.10444,35070.13166,2454.1159387499997,1084.3541116666668,1014.6248168749995,1688.25648,6586.300440000003,6699.327659999999,1,False,1,False,False
1178,2019-02-19 02:00:00,28461.489,26604.03739,34637.95279,34611.14826,2464.398589375,1069.97357125,993.8864647916662,1857.45161,6176.463790000002,6149.65926,1,False,1,False,False
1179,2019-02-19 03:00:00,28960.657,26458.77715,33439.51352,33382.36623,2465.976981041667,1064.6285602083333,981.4885512499995,2501.8798499999975,4478.856520000001,4421.70923,1,False,1,False,False
1180,2019-02-19 04:00:00,30178.542,26151.63361,32352.78666,32349.7471,2478.6310191666666,1087.4784904166665,993.516140208333,4026.9083900000005,2174.2446600000003,2171.205099999999,1,False,1,False,False
1181,2019-02-19 05:00:00,32705.64,25910.07341,32258.578260000002,32304.81668,2527.466199791667,1128.7947477083333,1017.0208364583328,6795.5665899999985,447.06173999999737,400.8233199999995,1,False,1,False,False
1182,2019-02-19 06:00:00,36207.939,25703.32636,32157.229020000002,32156.3086,2672.6435227083334,1127.82072625,1010.1241091666662,10504.61264,4050.709979999996,4051.630399999998,1,False,1,False,False
1183,2019-02-19 07:00:00,37352.927,25516.480499999998,31995.598710000002,32212.472,2826.204163125001,1134.3140054166668,1019.9768204166663,11836.446500000005,5357.328290000001,5140.455000000002,1,False,1,False,False
1184,2019-02-19 08:00:00,36028.29,25613.79973,32687.485770000003,32907.44307,2953.779521875,1116.2976664583332,1000.9474172916665,10414.490270000002,3340.804229999998,3120.8469299999997,1,False,1,False,False
1185,2019-02-19 09:00:00,34331.108,25974.7438,32765.084730000002,32704.355460000002,3066.316777708333,1094.6960910416665,978.0590566666664,8356.3642,1566.0232699999979,1626.7525399999977,1,False,1,False,False
1186,2019-02-19 10:00:00,33096.114,26211.87856,33545.94474,33527.325580000004,3170.3674908333337,1078.043944375,957.2836487499998,6884.23544,449.8307399999976,431.21158000000287,1,False,1,False,False
1187,2019-02-19 11:00:00,32214.301,26568.18855,35476.49555,35299.70994,3259.4806104166673,1041.40817875,925.118920208333,5646.1124500000005,3262.19455,3085.408940000001,1,False,1,False,False
1188,2019-02-19 12:00:00,31679.801,26845.5893,35482.25532,35347.51813,3321.8430979166674,997.3297937499998,883.2214064583331,4834.2117,3802.454319999997,3667.7171299999973,1,False,1,False,False
1189,2019-02-19 13:00:00,31468.465,26965.09917,35605.95632999999,35311.88695,3376.7557910416667,949.6582479166667,846.5652614583332,4503.365829999999,4137.4913299999935,3843.42195,1,False,1,False,False
1190,2019-02-19 14:00:00,31414.821000000004,27014.36259,35521.67071,35217.7691,3438.8386733333336,946.2268960416665,853.4317414583332,4400.458410000003,4106.849709999995,3802.948099999994,1,False,1,False,False
1191,2019-02-19 15:00:00,31770.766000000003,27026.92728,34963.02044,34678.68167,3511.4080968750004,936.1619708333333,837.8047529166665,4743.838720000003,3192.254439999997,2907.915669999995,1,False,1,False,False
1192,2019-02-19 16:00:00,33253.957,27039.49358,33308.392009999996,33599.37626,3590.8214016666666,902.7676116666665,807.4746495833333,6214.463420000004,54.43500999999378,345.4192599999951,1,False,1,False,False
1193,2019-02-19 17:00:00,35253.414,27039.49358,31206.94278,31214.3469,3671.6432014583334,881.7264918749999,795.1582195833333,8213.920419999999,4046.471219999996,4039.0670999999966,1,False,1,False,False
1194,2019-02-19 18:00:00,36722.761,27138.81479,29549.41102,29626.1535,3774.714760625,861.9392537499998,792.4849949999999,9583.946209999998,7173.349979999999,7096.607499999998,1,False,1,False,False
1195,2019-02-19 19:00:00,36425.415,26973.41393,28856.72639,29229.82001,3872.763696875,854.7765802083335,812.1139458333333,9452.001070000002,7568.688610000001,7195.594990000001,1,False,1,False,False
1196,2019-02-19 20:00:00,35800.208,26573.49256,29834.18679,30138.60489,3969.7282720833336,829.8072397916667,808.5333293750001,9226.71544,5966.021209999999,5661.60311,1,False,1,False,False
1197,2019-02-19 21:00:00,34411.816,26672.07089,29792.64083,29893.22186,4061.9123745833335,836.3169618750002,812.6593868750002,7739.74511,4619.175169999999,4518.594139999997,1,False,1,False,False
1198,2019-02-19 22:00:00,32497.618,26648.64398,30127.743150000002,30063.94598,4144.282245208334,840.2417941666668,820.2406639583336,5848.974019999998,2369.8748499999965,2433.672019999998,1,False,1,False,False
1199,2019-02-19 23:00:00,30805.429,26761.708359999997,31795.863260000002,31911.42955,4222.150849583334,847.2053945833335,827.8994662500003,4043.720640000003,990.4342600000018,1106.0005500000007,1,False,1,False,False
1200,2019-02-20 00:00:00,29568.733,26938.746779999998,35426.959630000005,34928.923090000004,4247.417605625001,835.7026068750001,824.7937614583335,2629.9862200000025,5858.226630000005,5360.190090000004,1,False,1,False,False
1201,2019-02-20 01:00:00,29035.304,26952.51071,35844.397560000005,35599.35625,4250.779724375,835.5588479166669,822.2022535416669,2082.7932900000014,6809.093560000005,6564.052249999997,1,False,1,False,False
1202,2019-02-20 02:00:00,28797.129,26892.77051,35518.850060000004,35412.039220000006,4263.1819475,840.6802129166668,834.3376562500002,1904.3584900000023,6721.7210600000035,6614.910220000005,1,False,1,False,False
1203,2019-02-20 03:00:00,29023.78,26821.67813,34742.53093,35032.71056,4279.804754791668,837.9036687500002,830.215868541667,2202.1018699999986,5718.750930000002,6008.930560000001,1,False,1,False,False
1204,2019-02-20 04:00:00,29948.077,26808.44123,34568.94245,34506.86525,4327.125605208334,833.6393829166668,827.6019222916669,3139.635770000001,4620.865450000001,4558.788250000001,1,False,1,False,False
1205,2019-02-20 05:00:00,31944.419,26494.13232,33923.3105,33533.26473,4426.757060208333,824.1269893750001,820.9153289583336,5450.286680000001,1978.891499999998,1588.845730000001,1,False,1,False,False
1206,2019-02-20 06:00:00,34563.01,26649.95674,32651.19788,32448.25492,4549.101788333334,800.6162343750002,780.3204562500001,7913.053260000001,1911.8121200000023,2114.7550800000026,1,False,1,False,False
1207,2019-02-20 07:00:00,36177.508,26545.59338,32364.35434,32406.02746,4681.690177916667,782.0989608333334,762.3926031250003,9631.914620000003,3813.15366,3771.4805400000005,1,False,1,False,False
1208,2019-02-20 08:00:00,37059.134000000005,26516.76217,33119.53239,32792.11452,4829.563355000001,794.1511550000001,774.4862664583337,10542.371830000004,3939.601610000005,4267.019480000003,1,False,1,False,False
1209,2019-02-20 09:00:00,37515.857,26485.64559,32708.81467,32459.97014,4987.2209097916675,836.890667291667,813.4906233333337,11030.211410000004,4807.042330000004,5055.886860000002,1,False,1,False,False
1210,2019-02-20 10:00:00,38002.436,26556.73797,33514.07667,33837.46203,5167.465236666668,894.6129920833337,871.0267170833337,11445.698030000003,4488.359329999999,4164.973969999999,1,False,1,False,False
1211,2019-02-20 11:00:00,38268.935,26551.57753,35468.65829,35730.26522,5377.601577291668,967.0089754166669,960.5067195833336,11717.357469999999,2800.2767099999983,2538.6697799999965,1,False,1,False,False
1212,2019-02-20 12:00:00,38036.286,26551.57753,36069.404910000005,35754.33665,5585.830231458334,1068.3592989583337,1076.880513541667,11484.708470000001,1966.8810899999953,2281.9493500000026,1,False,1,False,False
1213,2019-02-20 13:00:00,37469.784,26609.10974,35600.25713,35546.85524999999,5787.349796666668,1166.4338014583334,1173.2153252083335,10860.67426,1869.5268700000015,1922.9287500000064,1,False,1,False,False
1214,2019-02-20 14:00:00,37184.014,26609.10974,34760.90088,34738.8216,5985.7858689583345,1243.518282291667,1251.9546120833336,10574.904260000003,2423.113120000002,2445.1924,1,False,1,False,False
1215,2019-02-20 15:00:00,37079.77,26663.07113,33646.3129,33664.628469999996,6173.471814583335,1328.644717291667,1337.2008060416667,10416.698869999997,3433.4570999999996,3415.141530000001,1,False,1,False,False
1216,2019-02-20 16:00:00,37319.01,26711.67829,32835.37867,32847.58623,6340.445638541667,1392.555709166667,1405.0359354166667,10607.331710000002,4483.631330000004,4471.423770000001,1,False,1,False,False
1217,2019-02-20 17:00:00,38492.978,26761.4145,31204.90479,31672.98252,6494.202971666668,1430.2964985416668,1440.8649410416667,11731.563500000004,7288.073210000002,6819.995480000001,1,False,1,False,False
1218,2019-02-20 18:00:00,38801.87,26856.680379999998,29792.53148,30111.60967,6617.766366250001,1434.1065672916668,1455.257220625,11945.189620000005,9009.338520000001,8690.260330000001,1,False,1,False,False
1219,2019-02-20 19:00:00,37836.918,26943.336229999997,29459.331130000002,29693.32395,6722.346446458334,1445.8957289583334,1459.6615162500002,10893.58177,8377.586869999996,8143.594049999996,1,False,1,False,False
1220,2019-02-20 20:00:00,36645.04,26906.65939,29577.97216,30057.196,6814.531443333334,1460.1000212500003,1472.5825483333335,9738.38061,7067.06784,6587.844000000001,1,False,1,False,False
1221,2019-02-20 21:00:00,34941.655,26950.69615,29890.64385,29894.87438,6896.838048958333,1480.8111262500004,1494.669761041667,7990.958849999999,5051.011149999998,5046.780619999998,1,False,1,False,False
1222,2019-02-20 22:00:00,32816.318,26969.08249,29767.70396,29904.27214,6975.000297500002,1471.873244791667,1484.7899420833337,5847.235509999999,3048.6140400000004,2912.0458599999984,1,False,1,False,False
1223,2019-02-20 23:00:00,30944.245000000003,27035.35891,31606.21093,31684.609510000002,7048.054465416667,1470.6274275000003,1497.731147291667,3908.8860900000036,661.9659299999985,740.3645099999994,1,False,1,False,False
1224,2019-02-21 00:00:00,29693.41,28412.38652,33826.63431,33792.37799,7096.934330416669,1471.9321704166668,1506.2572989583339,1281.0234799999998,4133.224310000001,4098.967990000001,1,False,1,False,False
1225,2019-02-21 01:00:00,28998.587,28407.65253,34763.41764,34772.42234,7120.947853125,1477.2198475000005,1517.3384762500007,590.9344700000001,5764.83064,5773.835339999998,1,False,1,False,False
1226,2019-02-21 02:00:00,28703.628,28489.20794,35155.4565,35115.90868,7144.949920625001,1485.318217291667,1538.2946008333338,214.42006000000038,6451.8285,6412.28068,1,False,1,False,False
1227,2019-02-21 03:00:00,28762.73,28444.05404,35152.61807,35461.94031,7180.724728333334,1488.4714914583337,1545.379813333334,318.6759600000005,6389.888069999997,6699.210309999999,1,False,1,False,False
1228,2019-02-21 04:00:00,29606.839,28440.92418,35052.17367,35160.58754,7212.113886458334,1454.6467260416673,1516.0738083333338,1165.9148199999981,5445.334669999997,5553.7485400000005,1,False,1,False,False
1229,2019-02-21 05:00:00,31495.175,28493.36964,33465.28866,34183.80253,7226.944787708334,1406.0520181250004,1474.5877922916673,3001.8053599999985,1970.113659999999,2688.6275300000016,1,False,1,False,False
1230,2019-02-21 06:00:00,34147.891,28316.39908,32959.3789,33103.61277,7148.299382291668,1381.5544181250007,1455.1580760416673,5831.491920000004,1188.5121,1044.2782300000035,1,False,1,False,False
1231,2019-02-21 07:00:00,35327.053,28059.0393,32151.119710000003,32516.20356,7070.15398625,1343.3838514583338,1419.1546452083342,7268.0136999999995,3175.933289999997,2810.849439999998,1,False,1,False,False
1232,2019-02-21 08:00:00,35085.72,27994.54372,32190.00311,32110.28284,7011.242724791668,1315.871336666667,1390.2597897916673,7091.17628,2895.7168899999997,2975.4371600000013,1,False,1,False,False
1233,2019-02-21 09:00:00,33882.229,27952.10446,32001.89184,32197.59389,6960.531143750001,1323.7628906250004,1403.4049885416673,5930.124540000001,1880.3371599999991,1684.6351099999993,1,False,1,False,False
1234,2019-02-21 10:00:00,32554.448,28744.87804,32747.0468,32797.70123,6901.552881875,1360.3128558333337,1442.1502518750005,3809.5699600000007,192.59879999999976,243.25322999999844,1,False,1,False,False
1235,2019-02-21 11:00:00,31360.196,28764.16452,32869.68323,33059.26671,6829.940356250001,1403.2465100000002,1499.089644583334,2596.0314800000015,1509.4872300000025,1699.0707100000036,1,False,1,False,False
1236,2019-02-21 12:00:00,30208.745,28764.16452,32827.74716,32809.95954,6744.854341250001,1450.6049658333334,1549.4721481250008,1444.5804800000005,2619.00216,2601.2145400000045,1,False,1,False,False
1237,2019-02-21 13:00:00,29408.154,28758.70748,32494.84236,32391.244590000002,6648.961220416667,1496.7681325000003,1598.7230347916675,649.4465199999977,3086.68836,2983.0905900000034,1,False,1,False,False
1238,2019-02-21 14:00:00,28747.12,28653.859389999998,32220.99062,32204.99816,6543.785283125001,1541.9810145833337,1637.6926341666674,93.26061000000118,3473.8706200000015,3457.87816,1,False,1,False,False
1239,2019-02-21 15:00:00,28693.541,28952.459740000002,32202.83187,32395.89486,6438.481415208334,1590.1900168750005,1691.2439556250008,258.918740000001,3509.2908700000007,3702.3538599999993,1,False,1,False,False
1240,2019-02-21 16:00:00,29439.398,28996.48159,31556.13837,31296.9978,6306.240613541668,1653.0162889583337,1755.5134275000007,442.91641000000163,2116.7403699999995,1857.5998,1,False,1,False,False
1241,2019-02-21 17:00:00,30992.105000000003,28982.43081,27688.15897,27310.18015,6171.713843333334,1687.484969791667,1797.614797708334,2009.6741900000015,3303.946030000003,3681.924850000003,1,False,1,False,False
1242,2019-02-21 18:00:00,32574.499,29139.55773,25794.51853,25753.46425,6045.32140125,1666.917104791667,1773.8693325000004,3434.9412699999993,6779.980469999999,6821.034749999999,1,False,1,False,False
1243,2019-02-21 19:00:00,32510.046,29092.30759,25069.10422,25451.36658,5926.384373958334,1650.1617916666667,1753.145860833334,3417.738409999998,7440.941779999997,7058.679419999997,1,False,1,False,False
1244,2019-02-21 20:00:00,31955.703,29106.35837,24780.752800000002,25330.231180000002,5812.1343364583345,1649.8857568750002,1746.2053662500002,2849.3446299999996,7174.950199999999,6625.471819999999,1,False,1,False,False
1245,2019-02-21 21:00:00,30722.98,29185.939730000002,24685.4378,24722.857490000002,5695.168326875001,1669.2325783333333,1775.498057708334,1537.0402699999977,6037.5422,6000.122509999997,1,False,1,False,False
1246,2019-02-21 22:00:00,28853.451,29176.98876,24594.05433,24812.93197,5584.437205416667,1708.64744,1803.4519856250006,323.53775999999925,4259.396670000002,4040.5190299999995,1,False,1,False,False
1247,2019-02-21 23:00:00,27121.166,29065.83559,26100.246940000005,26147.466809999998,5544.756567708334,1712.094923125,1798.8706575000006,1944.6695899999977,1020.9190599999965,973.699190000003,1,False,1,False,False
1248,2019-02-22 00:00:00,25768.297,29069.6573,28077.9615,28444.9301,5564.367870208334,1712.2386637500003,1797.9834127083338,3301.3603000000003,2309.6645000000026,2676.6331000000027,1,False,1,False,False
1249,2019-02-22 01:00:00,25207.658,29081.10842,30239.60554,29958.35267,5602.342026875001,1711.4048339583333,1799.0082579166672,3873.450420000001,5031.947540000001,4750.694670000001,1,False,1,False,False
1250,2019-02-22 02:00:00,24931.278,29096.44014,30271.6068,30128.529860000002,5642.997108750002,1692.9354050000002,1779.3723681250005,4165.16214,5340.328800000003,5197.251860000004,1,False,1,False,False
1251,2019-02-22 03:00:00,25059.49,29091.96344,30166.19906,30203.25861,5679.970871666667,1684.7102252083332,1768.272173333334,4032.473439999998,5106.709059999997,5143.768609999999,1,False,1,False,False
1252,2019-02-22 04:00:00,25808.503,29120.58577,30094.3301,30550.65579,5681.409470416668,1706.2681943750001,1786.5992993750006,3312.082770000001,4285.827099999999,4742.15279,1,False,1,False,False
1253,2019-02-22 05:00:00,27803.257,29194.92671,30356.80058,30312.9201,5599.740052708335,1738.6526593749998,1820.4076481250006,1391.6697099999983,2553.5435799999977,2509.663099999998,1,False,1,False,False
1254,2019-02-22 06:00:00,30782.003,29110.01032,29336.12225,29581.08173,5476.5751043750015,1776.9879066666665,1861.4734775000004,1671.9926799999994,1445.8807500000003,1200.921269999999,1,False,1,False,False
1255,2019-02-22 07:00:00,32316.606,28894.075689999998,29165.81069,29061.455130000002,5351.7938604166675,1813.3189487500001,1898.558927083334,3422.530310000002,3150.7953100000013,3255.1508699999977,1,False,1,False,False
1256,2019-02-22 08:00:00,32210.482000000004,28742.696490000002,28397.13492,28270.57046,5204.870493125,1821.6229333333333,1907.6184554166673,3467.7855100000015,3813.347080000003,3939.9115400000046,1,False,1,False,False
1257,2019-02-22 09:00:00,31782.105,28672.05826,28861.37769,28913.63084,5038.119715833333,1797.510013958333,1888.778871041667,3110.046739999998,2920.7273099999984,2868.474159999998,1,False,1,False,False
1258,2019-02-22 10:00:00,31552.924,28662.08047,28907.246030000002,28771.42349,4855.5852045833335,1756.36627125,1836.8350681250004,2890.8435299999983,2645.677969999997,2781.500509999998,1,False,1,False,False
1259,2019-02-22 11:00:00,31295.704,28642.07804,30716.52038,30739.01945,4654.043008958334,1685.392915416667,1758.6499354166672,2653.625960000001,579.1836199999998,556.6845500000018,1,False,1,False,False
1260,2019-02-22 12:00:00,30686.554,28705.72863,30963.79721,31293.78103,4449.672476041667,1601.3375743750003,1665.263293541667,1980.8253699999987,277.24321000000054,607.2270299999982,1,False,1,False,False
1261,2019-02-22 13:00:00,30357.886,28726.461199999998,30751.74524,30992.3423,4252.581219583334,1519.80935875,1586.777342083334,1631.4248000000007,393.8592400000016,634.4563000000016,1,False,1,False,False
1262,2019-02-22 14:00:00,30285.408,28726.461199999998,30587.32597,30898.49867,4062.486629583334,1474.4716810416667,1537.2552183333337,1558.9468000000015,301.91797000000224,613.0906700000014,1,False,1,False,False
1263,2019-02-22 15:00:00,30543.98,28839.53903,29936.45081,30285.53508,3880.7740739583337,1418.4643264583335,1474.9749954166673,1704.4409699999997,607.5291900000011,258.4449199999981,1,False,1,False,False
1264,2019-02-22 16:00:00,31270.521,28883.56088,29295.26081,29445.05094,3710.9025843750005,1388.4297772916668,1454.5072775000006,2386.9601199999997,1975.2601900000009,1825.4700599999996,1,False,1,False,False
1265,2019-02-22 17:00:00,32470.472,28773.7842,28119.48865,27952.34681,3541.881615416667,1361.9637754166667,1433.0226893750005,3696.6878000000033,4350.983350000002,4518.1251900000025,1,False,1,False,False
1266,2019-02-22 18:00:00,33288.336,29041.02883,25785.06618,25808.40752,3382.1381758333337,1353.4653108333334,1411.085639791667,4247.307170000004,7503.269820000001,7479.928480000002,1,False,1,False,False
1267,2019-02-22 19:00:00,32875.562,29095.37585,25694.83189,25553.19496,3234.66510375,1351.1143918750001,1402.6097429166668,3780.1861499999977,7180.730109999997,7322.367039999997,1,False,1,False,False
1268,2019-02-22 20:00:00,32206.018,29109.42663,26214.779459999998,26151.61741,3098.073990000001,1345.5842441666666,1390.1368456250002,3096.5913699999983,5991.238540000002,6054.400590000001,1,False,1,False,False
1269,2019-02-22 21:00:00,31203.586000000003,29082.17859,26317.77183,26274.68845,2974.8544712500006,1344.9966002083336,1382.6581870833336,2121.4074100000034,4885.8141700000015,4928.8975500000015,1,False,1,False,False
1270,2019-02-22 22:00:00,29704.275,29112.669270000002,26876.39802,26783.286930000002,2864.7726881250005,1353.120631875,1387.4072668750002,591.6057299999993,2827.876980000001,2920.9880699999994,1,False,1,False,False
1271,2019-02-22 23:00:00,28321.626,29112.669270000002,27754.32016,27681.61355,2787.050348541667,1351.901414375,1379.9185516666669,791.0432700000019,567.3058400000009,640.012450000002,1,False,1,False,False
1272,2019-02-23 00:00:00,27141.638,29073.205130000002,28783.53959,28491.890919999998,2767.522457083334,1378.0982964583334,1398.9816935416668,1931.567130000003,1641.9015900000013,1350.252919999999,1,False,1,False,False
1273,2019-02-23 01:00:00,26438.924,29084.12325,29219.34882,28823.2216,2780.047479583334,1384.0013793750002,1402.9606954166668,2645.1992500000015,2780.42482,2384.2976000000017,1,False,1,False,False
1274,2019-02-23 02:00:00,26256.074,29139.73195,29276.02207,29168.24581,2802.0554800000004,1366.6461789583334,1376.937541041667,2883.6579500000007,3019.9480699999986,2912.17181,1,False,1,False,False
1275,2019-02-23 03:00:00,26191.676,29139.73195,29093.42577,29128.8089,2824.52357875,1345.7749702083333,1355.0806258333334,2948.0559500000018,2901.749770000002,2937.1329000000005,1,False,1,False,False
1276,2019-02-23 04:00:00,26488.641,29159.85992,28979.86711,28883.89396,2824.2375737500006,1350.501888125,1355.0225589583335,2671.2189199999993,2491.2261099999996,2395.2529600000016,1,False,1,False,False
1277,2019-02-23 05:00:00,27298.528,29234.20086,28648.89224,28681.27511,2769.1193483333336,1357.6843095833335,1359.0569556250002,1935.6728600000024,1350.3642400000026,1382.7471100000002,1,False,1,False,False
1278,2019-02-23 06:00:00,28560.956,29099.67104,28644.0585,28321.82576,2660.3015285416673,1355.6286200000002,1353.089290416667,538.7150400000028,83.10250000000087,239.1302399999986,1,False,1,False,False
1279,2019-02-23 07:00:00,29587.306,28807.76217,28447.366729999998,28274.41006,2526.6303260416666,1351.5519912500001,1357.45291,779.5438299999987,1139.9392700000026,1312.8959400000022,1,False,1,False,False
1280,2019-02-23 08:00:00,30726.767,28020.34473,27616.30131,27476.88418,2422.266221666667,1380.3230002083335,1389.2931706250001,2706.422269999999,3110.465690000001,3249.882819999999,1,False,1,False,False
1281,2019-02-23 09:00:00,31362.627,28776.25859,27417.7357,27657.214519999998,2355.2812235416673,1401.131586875,1402.920395416667,2586.368409999999,3944.8912999999993,3705.4124800000027,1,False,1,False,False
1282,2019-02-23 10:00:00,31487.199,28719.24334,28573.71799,28481.74742,2318.0690414583337,1401.3317164583334,1402.8613433333333,2767.9556599999996,2913.4810099999995,3005.451580000001,1,False,1,False,False
1283,2019-02-23 11:00:00,31304.583,28699.17638,31081.66489,31866.82912,2301.476453541667,1412.8025102083338,1398.6884550000002,2605.406619999998,222.9181099999987,562.2461199999998,1,False,1,False,False
1284,2019-02-23 12:00:00,31102.614,28764.16452,31137.08562,31791.72736,2303.7805585416672,1406.7175435416668,1396.311798125,2338.449480000003,34.47162000000026,689.1133599999994,1,False,1,False,False
1285,2019-02-23 13:00:00,30860.341,28758.70748,31414.21607,31877.45757,2318.4360612500004,1399.8427218750003,1385.4343268750001,2101.6335199999994,553.8750699999982,1017.1165699999983,1,False,1,False,False
1286,2019-02-23 14:00:00,30699.925,28758.70748,31049.73346,31562.65458,2358.581977708334,1392.358150625,1382.515118125,1941.2175199999983,349.8084600000002,862.7295799999993,1,False,1,False,False
1287,2019-02-23 15:00:00,30830.716,28758.70748,30498.16177,30363.86507,2385.9365791666673,1394.5379310416668,1375.628630416667,2072.0085199999994,332.55423000000155,466.8509300000005,1,False,1,False,False
1288,2019-02-23 16:00:00,31358.013,28802.22759,29549.955589999998,29743.69119,2426.44178125,1383.6347270833332,1365.586179375,2555.7854100000004,1808.0574100000013,1614.3218099999976,1,False,1,False,False
1289,2019-02-23 17:00:00,32438.955,28788.17681,27902.82552,28000.86533,2457.938409166667,1372.7953912500004,1334.4395995833336,3650.778190000001,4536.129480000003,4438.089670000001,1,False,1,False,False
1290,2019-02-23 18:00:00,32961.611,29053.67768,26449.28963,26738.083599999998,2466.0032425000004,1405.5303333333334,1353.9067475000002,3907.9333199999965,6512.321369999998,6223.527399999999,1,False,1,False,False
1291,2019-02-23 19:00:00,32589.379,29160.36399,25880.93445,25930.05034,2467.6560133333337,1429.6961518750002,1366.2634145833335,3429.015009999999,6708.44455,6659.328659999999,1,False,1,False,False
1292,2019-02-23 20:00:00,31945.115,29148.70078,26544.479099999997,26518.11346,2465.251094791667,1442.8231085416667,1369.0376908333335,2796.4142200000024,5400.635900000005,5427.001540000001,1,False,1,False,False
1293,2019-02-23 21:00:00,30958.429,29117.12897,26444.58221,26382.23311,2474.1927877083335,1421.581761875,1346.5720464583337,1841.3000299999985,4513.84679,4576.195889999999,1,False,1,False,False
1294,2019-02-23 22:00:00,29637.008,29086.955280000002,26745.68423,26616.13119,2488.604242291667,1367.0893668750002,1297.887387916667,550.0527199999997,2891.3237700000027,3020.8768100000016,1,False,1,False,False
1295,2019-02-23 23:00:00,28284.839,29086.955280000002,27374.60544,27526.65871,2460.3140964583336,1363.2356275000004,1299.8657112500002,802.116280000002,910.2335600000006,758.1802900000002,1,False,1,False,False
1296,2019-02-24 00:00:00,27107.928,29092.41232,28646.21643,28316.754149999997,2430.615949583334,1376.4109783333336,1307.261787291667,1984.4843199999996,1538.2884300000005,1208.8261499999971,1,False,1,False,False
1297,2019-02-24 01:00:00,26374.702,29103.33044,28846.61247,28425.931679999998,2407.7203745833335,1383.8112652083337,1311.4481014583337,2728.6284400000004,2471.910469999999,2051.2296799999967,1,False,1,False,False
1298,2019-02-24 02:00:00,26059.79,29120.52476,28620.95396,28346.52798,2385.091841458334,1390.7730131250003,1312.6849822916668,3060.7347599999994,2561.163959999998,2286.737979999998,1,False,1,False,False
1299,2019-02-24 03:00:00,25840.422,29120.52476,28498.074669999998,28385.20158,2367.388867291667,1395.5669300000002,1316.9595364583336,3280.1027600000016,2657.6526699999995,2544.779580000002,1,False,1,False,False
1300,2019-02-24 04:00:00,25931.976,29140.65273,28348.075249999998,28325.26113,2362.9408156250006,1387.2181708333337,1310.4717064583335,3208.676730000003,2416.0992499999993,2393.28513,1,False,1,False,False
1301,2019-02-24 05:00:00,26362.407,29214.99367,28397.7226,27872.11633,2393.3985175000007,1372.8262620833339,1300.2313214583337,2852.5866700000006,2035.3156000000017,1509.7093300000015,1,False,1,False,False
1302,2019-02-24 06:00:00,27136.661,29090.72384,27901.767679999997,27732.67867,2398.4694679166673,1347.9411356250005,1276.127576666667,1954.0628399999987,765.1066799999971,596.0176700000011,1,False,1,False,False
1303,2019-02-24 07:00:00,28059.267,28874.78921,26932.88114,27224.96366,2352.8145900000004,1321.0733233333337,1234.6361464583335,815.5222099999992,1126.3858599999985,834.3033399999986,1,False,1,False,False
1304,2019-02-24 08:00:00,29150.26,28766.53361,27062.03719,26901.719429999997,2288.5582020833335,1291.707299166667,1208.0065606250002,383.7263899999998,2088.2228099999993,2248.540570000001,1,False,1,False,False
